"GPA","Number_Of_Professional_Connections","Major","Graduation_Year","Height","Number_Of_Credits","Number_Of_Parking_Tickets","HP","GC","predEarnings"
3.1,52,"Vocational",1994,66.65,120,1,3465.8,239280,13309.0472409524
2.76,2,"Vocational",1971,67.08,124,0,134.16,244404,13265.1990671429
2.07,1,"Vocational",1989,64.94,121,2,64.94,240669,13213.3578023809
2.89,5,"Vocational",1963,69.34,121,3,346.7,237523,13285.5670619048
1.93,6,"Vocational",1961,65.09,121,0,390.54,237281,13191.6225261905
2.85,2,"Vocational",2015,67.05,123,0,134.1,247845,13282.3453642858
2.28,4,"Vocational",2015,65.88,122,0,263.52,245830,13226.829597619
2.05,51,"Vocational",2010,69.37,126,0,3537.87,253260,13202.4647309524
2.26,2,"Vocational",2013,64.48,125,1,128.96,251625,13227.3579428572
2.97,19,"Vocational",1963,68.54,121,0,1302.26,237523,13294.0287163884
3.5,24,"Vocational",1977,65.96,122,0,1583.04,241194,13347.7938423809
2.42,1,"Vocational",1963,69.74,125,0,69.74,245375,13241.3582642857
2.49,4,"Vocational",1976,68.38,127,2,273.52,250952,13249.4499714286
2.16,38,"Vocational",2003,65.43,125,0,2486.34,250375,13216.4282232143
2.14,7,"Vocational",1992,69.89,122,0,489.23,243024,13216.1499071429
2.55,27,"Vocational",2013,68.06,120,0,1837.62,241560,13253.5412498599
3.19,25,"Vocational",1989,68.95,125,0,1723.75,248625,13310.2884904762
2.28,45,"Vocational",1995,70.16,122,1,3157.2,243390,13229.5722167857
2.34,26,"Vocational",1967,65.84,121,0,1711.84,238007,13233.9323178571
2.05,28,"Vocational",1986,63.75,128,4,1785,254208,13216.349052381
1.87,21,"Vocational",1994,65.6,120,2,1377.6,239280,13197.1683095238
1.44,82,"Vocational",1981,69.05,125,1,5662.1,247625,13163.1367880953
2.85,10,"Vocational",2015,68.25,124,3,682.5,249860,13281.8892247619
2.22,5,"Vocational",1979,68.06,125,0,340.3,247375,13217.0343285714
2.51,15,"Vocational",2014,68.72,121,0,1030.8,243694,13249.4003716286
2.75,52,"Vocational",1975,64.8,124,1,3369.6,244900,13274.3831662338
2.29,27,"Vocational",1975,68.46,123,1,1848.42,242925,13233.4717535715
3.01,52,"Vocational",1992,68.91,121,0,3583.32,241032,13299.8745047619
2.98,69,"Vocational",1965,66.87,121,1,4614.03,237765,13292.8047439394
2.4,3,"Vocational",1965,67.96,121,1,203.88,237765,13241.5532636054
2.22,37,"Vocational",1994,68.21,120,2,2523.77,239280,13225.3899833333
2.07,5,"Vocational",2010,69.45,121,0,347.25,243210,13206.5589690476
1.58,99,"Vocational",2006,68.96,120,0,6827.04,240720,13181.4960523809
1.89,15,"Vocational",2014,71.37,124,1,1070.55,249736,13193.8906619048
2.8,37,"Vocational",1998,67.64,121,0,2502.68,241758,13278.7901347619
2,16,"Vocational",1977,71.43,121,1,1142.88,239217,13206.3445788436
2.48,54,"Vocational",1973,68.1,122,0,3677.4,240706,13247.3604833333
2.9,69,"Vocational",1997,69.58,122,3,4801.02,243634,13284.1372261905
2.14,23,"Vocational",1964,65.38,123,1,1503.74,241572,13219.5854191837
2.64,0,"Vocational",1988,67.22,122,4,0,242536,13266.9250198413
2.1,28,"Vocational",2010,67.46,123,1,1888.88,247230,13212.715702381
1.61,34,"Vocational",1993,66.07,120,1,2246.38,239160,13165.2979738095
3.04,3,"Vocational",1967,72.63,120,1,217.89,236040,13301.3444214286
2.57,4,"Vocational",1983,69.59,123,1,278.36,243909,13258.2535547619
3.13,16,"Vocational",1984,67.38,120,1,1078.08,238080,13309.6339271429
2.25,12,"Vocational",1993,67.55,121,1,810.6,241153,13224.1123595238
2.36,59,"Vocational",1980,72.3,125,2,4265.7,247500,13236.0799190476
2.52,23,"Vocational",1997,66.36,122,2,1526.28,243634,13251.3117226191
1.85,45,"Vocational",1963,67.06,122,5,3017.7,239486,13195.9062785714
2.68,10,"Vocational",2010,65.65,121,1,656.5,243210,13262.1712619048
2.31,20,"Vocational",1979,68.96,120,0,1379.2,237480,13234.6056371429
1.62,27,"Vocational",2006,71.32,122,0,1925.64,244732,13164.5755619048
2.78,2,"Vocational",1997,62.88,122,0,125.76,243634,13272.4296636905
2.83,5,"Vocational",1980,68.24,124,0,341.2,245520,13277.7345367857
2.75,14,"Vocational",1963,69,120,2,966,235560,13278.1329219048
3.64,54,"Vocational",1993,67.6,122,1,3650.4,243146,13353.0112738095
3.2,9,"Vocational",1962,67.27,120,2,605.43,235440,13314.5143647619
2.63,13,"Vocational",1980,68.01,121,1,884.13,239580,13263.6090928572
2.55,24,"Vocational",2000,64.94,121,0,1558.56,242000,13247.2569403361
2.55,17,"Vocational",1976,69.6,121,3,1183.2,239096,13258.1693107143
3.71,13,"Vocational",1961,68.08,121,1,885.04,237281,13356.0515833334
2.53,15,"Vocational",1985,67.98,120,0,1019.7,238200,13256.8494164502
2.06,60,"Vocational",1994,66.85,121,1,4011,241274,13209.7383880952
2.93,60,"Vocational",1973,71.69,122,0,4301.4,240706,13289.1321238095
1.79,32,"Vocational",1968,68.67,120,0,2197.44,236160,13186.3330333334
2.74,5,"Vocational",2007,66.26,123,0,331.3,246861,13271.9936440092
2.26,21,"Vocational",2000,70.32,120,1,1476.72,240000,13223.4566389456
2.75,17,"Vocational",1987,66.54,122,0,1131.18,242414,13269.9843749616
3.08,95,"Vocational",1970,64.73,121,1,6149.35,238370,13293.7938333333
1.98,20,"Vocational",1996,66.01,122,1,1320.2,243512,13205.0580452381
2,35,"Vocational",1993,67.21,120,2,2352.35,239160,13204.1121747619
2.99,102,"Vocational",1992,68.29,122,0,6965.58,243024,13287.8939547619
2.84,23,"Vocational",1988,68.78,122,0,1581.94,242536,13282.802047381
2.15,2,"Vocational",1997,65.2,124,1,130.4,247628,13217.9388857143
2.29,62,"Vocational",2001,66.67,120,1,4133.54,240120,13235.5245127551
1.13,14,"Vocational",1975,65.82,120,5,921.48,237000,13147.1715047619
2.33,62,"Vocational",1980,69.96,120,0,4337.52,237600,13237.6618002381
2.76,2,"Vocational",1990,67.49,122,0,134.98,242780,13274.8492607143
2.72,5,"Vocational",2011,68.2,122,1,341,245342,13267.0222595238
2.69,35,"Vocational",1977,68.78,121,0,2407.3,239217,13268.3965236695
1.91,1,"Vocational",1988,67.13,122,1,67.13,242536,13195.1488071428
2.96,26,"Vocational",1991,68.28,121,1,1775.28,240911,13296.8062654762
2.26,14,"Vocational",1999,68.76,123,1,962.64,245877,13228.1592047619
2.11,15,"Vocational",1968,67.63,122,0,1014.45,240096,13211.0169343537
2.77,43,"Vocational",2004,67.75,121,1,2913.25,242484,13276.1149452381
2.39,54,"Vocational",1975,69.95,122,3,3777.3,240950,13240.660047619
2.43,20,"Vocational",1978,67.47,125,0,1349.4,247250,13242.0600416667
3.57,2,"Vocational",2010,68.36,121,1,136.72,243210,13347.9902119048
2.12,11,"Vocational",1965,71.14,125,0,782.54,245625,13216.20235
2.85,28,"Vocational",2008,67.53,121,0,1890.84,242968,13283.5215571429
2.06,9,"Vocational",1984,69.83,120,1,628.47,238080,13212.372337415
2.69,17,"Vocational",2015,68.13,125,2,1158.21,251875,13271.0021285714
2.98,10,"Vocational",2000,69.45,129,1,694.5,258000,13292.7164333333
2.44,20,"Vocational",1993,65.16,120,1,1303.2,239160,13248.8911611111
1.72,47,"Vocational",1993,65.15,120,2,3062.05,239160,13179.274265873
1.49,3,"Vocational",1987,67.76,127,1,203.28,252349,13163.1678642857
2.73,9,"Vocational",2002,66.39,121,1,597.51,242242,13270.5564107143
2.62,9,"Vocational",1990,67.23,123,0,605.07,244770,13260.6729343454
2.85,21,"Vocational",1969,69.98,120,2,1469.58,236280,13285.5917776871
1.75,2,"Vocational",2013,68.84,122,0,137.68,245586,13179.8644794872
1.75,10,"Vocational",2011,66.81,122,1,668.1,245342,13179.7726928571
2.49,0,"Vocational",2005,70.88,121,1,0,242605,13250.3109580952
2.75,4,"Vocational",2004,69.49,123,1,277.96,246492,13272.7219928572
1.92,6,"Vocational",1990,67.34,123,0,404.04,244770,13190.0402309524
1.54,7,"Vocational",1968,70.85,122,2,495.95,240096,13164.6001190476
2.52,41,"Vocational",1966,71.59,120,4,2935.19,235920,13249.1139263605
3.19,0,"Vocational",1999,67.73,123,0,0,245877,13315.9758154762
2.12,7,"Vocational",2015,71.39,120,0,499.73,241800,13216.8661252381
1.87,26,"Vocational",2003,69.45,123,3,1805.7,246369,13191.017652381
2.62,49,"Vocational",2009,66.36,120,3,3251.64,241080,13261.9226285714
1.73,29,"Vocational",1987,65.96,121,1,1912.84,240427,13170.0534380952
1.95,11,"Vocational",1965,66.03,121,3,726.33,237765,13200.6244057143
2.11,83,"Vocational",1995,66.21,120,0,5495.43,239400,13220.4996
2.16,4,"Vocational",1993,68.74,122,1,274.96,243146,13216.8543428572
2.71,29,"Vocational",1992,70.7,123,2,2050.3,245016,13268.6022538095
1.83,25,"Vocational",1989,70.74,122,2,1768.5,242658,13188.9251904762
2.01,20,"Vocational",2015,66.87,120,1,1337.4,241800,13207.2574095238
2.46,16,"Vocational",1974,71.52,121,0,1144.32,238854,13245.9802714286
2.55,16,"Vocational",1985,65.62,123,2,1049.92,244155,13256.7071690476
2.76,11,"Vocational",1995,64.04,122,1,704.44,243390,13271.7242952381
2.8,13,"Vocational",1970,68.35,125,1,888.55,246250,13279.62105
2.23,37,"Vocational",1990,68.44,124,0,2532.28,246760,13221.8559214286
2.82,22,"Vocational",2015,70.54,120,1,1551.88,241800,13280.1318357143
3.03,19,"Vocational",1988,69.63,120,1,1322.97,238560,13300.1254533334
2.75,39,"Vocational",2009,71.31,121,1,2781.09,243089,13270.2443
2.51,7,"Vocational",1990,68.86,121,0,482.02,240790,13253.46694503
2.16,13,"Vocational",1997,68.44,122,1,889.72,243634,13217.0065964286
2.17,29,"Vocational",1980,71.21,122,0,2065.09,241560,13220.2584333334
3.14,15,"Vocational",1993,69.34,122,0,1040.1,243146,13309.8129142858
1.92,11,"Vocational",1977,70.44,121,1,774.84,239217,13193.4163714286
3.29,8,"Vocational",1975,67.41,120,1,539.28,237000,13325.4406351191
2.92,1,"Vocational",2004,64.44,123,0,64.44,246492,13293.3769309524
2.03,5,"Vocational",1968,70.41,121,0,352.05,238128,13204.6416996825
2.02,6,"Vocational",2003,72.97,125,0,437.82,250375,13209.2628619047
1.72,50,"Vocational",1986,70.48,120,3,3524,238320,13185.4487190476
2.85,35,"Vocational",2014,67.85,121,0,2374.75,243694,13280.8419619048
2.69,30,"Vocational",1985,72.22,121,0,2166.6,240185,13266.5740380952
3,3,"Vocational",2003,66.12,121,1,198.36,242363,13299.7694809524
2.32,13,"Vocational",1976,67.22,120,6,873.86,237120,13232.4378571429
3.26,6,"Vocational",1996,69.01,120,2,414.06,239520,13324.8447994557
2.14,8,"Vocational",2006,71.03,124,0,568.24,248744,13216.4102238095
2.66,1,"Vocational",2009,71.21,122,0,71.21,245098,13267.333615
2.22,10,"Vocational",1994,70.17,120,1,701.7,239280,13224.1826821429
1.75,32,"Vocational",1980,66.95,123,1,2142.4,243540,13180.6245914286
2.8,28,"Vocational",1969,67.53,121,0,1890.84,238249,13278.2730942857
2.08,15,"Vocational",1962,68.85,125,0,1032.75,245250,13208.2317476191
2.98,2,"Vocational",2005,67.84,121,0,135.68,242605,13298.7089880952
2.7,2,"Vocational",1994,67.75,124,3,135.5,247256,13271.4551428572
2.31,10,"Vocational",1979,67.52,127,1,675.2,251333,13229.8436214286
2.75,3,"Vocational",1989,68.83,122,2,206.49,242658,13273.5905471429
2.28,8,"Vocational",2005,67.16,120,3,537.28,240600,13229.0616
2.65,32,"Vocational",1963,67.77,122,0,2168.64,239486,13267.7131166667
2.55,11,"Vocational",1977,70.51,121,3,775.61,239217,13259.1576488095
2.76,28,"Vocational",1996,65.73,123,0,1840.44,245508,13274.3512190476
2,25,"Vocational",1962,64.15,120,0,1603.75,235440,13203.7125452381
2.37,25,"Vocational",2009,65.24,121,3,1631,243089,13240.3425666667
1.72,10,"Vocational",2008,69.13,121,2,691.3,242968,13178.1576547619
2.72,46,"Vocational",1982,70.12,122,0,3225.52,241804,13269.1091522409
1.91,1,"Vocational",1985,67.38,124,0,67.38,246140,13189.0627071429
3.09,13,"Vocational",1993,67.18,121,1,873.34,241153,13307.8515547619
2.43,10,"Vocational",1981,69.22,121,2,692.2,239701,13246.6078326531
2.28,26,"Vocational",1996,68.81,122,0,1789.06,243512,13228.4322547619
2.51,32,"Vocational",1994,66.2,122,1,2118.4,243268,13252.7880952381
2.54,7,"Vocational",1989,67.33,123,1,471.31,244647,13256.8359285714
2.9,4,"Vocational",1971,66.11,120,0,264.44,236520,13281.7113661521
2.75,8,"Vocational",1984,71.02,120,1,568.16,238080,13272.4802281633
3.2,34,"Vocational",1986,68.66,121,0,2334.44,240306,13319.69085
2.51,28,"Vocational",1989,67.1,122,2,1878.8,242658,13250.4714857143
2.54,6,"Vocational",1966,70.81,121,1,424.86,237886,13255.2789345238
2.07,20,"Vocational",1995,66.52,122,2,1330.4,243390,13209.5675690476
1.91,1,"Vocational",2001,66.87,122,5,66.87,244122,13199.9017285714
2.3,65,"Vocational",1979,68.53,120,1,4454.45,237480,13234.7081704762
2.74,3,"Vocational",2005,67.17,120,0,201.51,240600,13271.2524488095
1.68,30,"Vocational",1999,67.48,120,2,2024.4,239880,13174.05979
2.97,21,"Vocational",1984,66.48,121,0,1396.08,240064,13295.701633295
2.86,21,"Vocational",2014,67.53,123,0,1418.13,247722,13283.4358928572
2.16,15,"Vocational",1988,67.03,121,1,1005.45,240548,13218.3194869048
1.91,4,"Vocational",1983,69.95,122,1,279.8,241926,13192.6133047619
2.62,8,"Vocational",1993,71.9,121,2,575.2,241153,13259.2521571429
2.49,6,"Vocational",1992,68.24,123,2,409.44,245016,13251.0425547619
2.38,22,"Vocational",1977,69.85,121,0,1536.7,239217,13236.0298976191
1.7,4,"Vocational",2012,66.53,121,0,266.12,243452,13171.8982333334
2.83,5,"Vocational",1996,61.13,120,0,305.65,239520,13275.0720975806
2.37,0,"Vocational",1977,71.08,127,1,0,251079,13236.6194214286
2.55,22,"Vocational",1976,69.87,121,0,1537.14,239096,13254.6756831933
2.39,37,"Vocational",2003,69.64,121,0,2576.68,242363,13231.45827517
2.13,2,"Vocational",2007,65.61,127,1,131.22,254889,13218.3776690476
1.69,25,"Vocational",1961,69.48,128,1,1737,251008,13174.4805714286
2.9,2,"Vocational",1961,68.56,122,3,137.12,239242,13280.3529357143
1.77,3,"Vocational",1998,69.22,120,0,207.66,239760,13180.479652381
2.71,54,"Vocational",1987,69.22,124,2,3737.88,246388,13271.1223642857
2.61,66,"Vocational",2007,70.1,122,2,4626.6,244854,13258.0618214286
2.84,36,"Vocational",1976,71.41,120,0,2570.76,237120,13285.3359690476
2.46,3,"Vocational",2009,64.33,122,0,192.99,245098,13240.1920547619
2.06,5,"Vocational",2015,68.57,120,0,342.85,241800,13207.2105547619
2.78,2,"Vocational",1994,67.13,123,3,134.26,245262,13275.2219690476
2.73,76,"Vocational",1994,68.04,121,0,5171.04,241274,13271.6839086309
2.16,3,"Vocational",1968,69.67,121,1,209.01,238128,13221.2236297619
2.75,12,"Vocational",1985,69.12,123,1,829.44,244155,13269.7223095238
1.76,15,"Vocational",1963,66.08,134,1,991.2,263042,13168.7578309524
2.96,52,"Vocational",1966,72.29,121,0,3759.08,237886,13290.774065368
2.85,22,"Vocational",2000,67.45,125,0,1483.9,250000,13282.7120244048
2.73,20,"Vocational",1987,70.33,120,3,1406.6,238440,13269.4527348299
2.59,1,"Vocational",1982,68.38,120,0,68.38,237840,13258.9781442857
3.3,35,"Vocational",1973,68.9,120,1,2411.5,236760,13328.5700583333
2.28,2,"Vocational",2013,70.05,122,0,140.1,245586,13227.0548857143
1.89,7,"Vocational",2010,65.66,124,0,459.62,249240,13190.4273428571
1.84,23,"Vocational",1986,68.62,122,1,1578.26,242292,13188.1831071429
2.3,7,"Vocational",1986,69.35,124,0,485.45,246264,13229.9434119048
2.88,10,"Vocational",1983,64.49,123,0,644.9,243909,13286.588703533
2.49,1,"Vocational",1991,67.24,123,1,67.24,244893,13252.7817880952
2.61,8,"Vocational",1967,69.36,121,0,554.88,238007,13260.6457630953
2.36,7,"Vocational",1980,65.17,123,2,456.19,243540,13236.0944928571
2.18,72,"Vocational",2011,69.79,121,1,5024.88,243331,13222.7043125
2.54,1,"Vocational",1978,66.05,122,2,66.05,241316,13257.4648738095
2.79,29,"Vocational",2009,69.91,122,2,2027.39,245098,13277.5098795238
2.56,19,"Vocational",2014,66.84,120,1,1269.96,241680,13256.2484095238
3.2,20,"Vocational",2007,67.81,121,1,1356.2,242847,13318.3041142857
3.04,11,"Vocational",2000,70.56,121,5,776.16,242000,13300.2918583333
2.42,0,"Vocational",1989,67.62,121,1,0,240669,13246.6032690476
2.38,4,"Vocational",2015,71.23,121,1,284.92,243815,13239.3748333333
2.18,2,"Vocational",1982,67.62,120,0,135.24,237840,13219.2787559523
2.51,11,"Vocational",1982,68.6,123,0,754.6,243786,13250.0783835334
2.49,35,"Vocational",1982,67.93,124,1,2377.55,245768,13246.2447119048
2.06,21,"Vocational",1998,68.04,121,1,1428.84,241758,13211.5799119048
3.27,122,"Vocational",1988,66.38,120,1,8098.36,238560,13316.1923499999
1.72,3,"Vocational",1965,68.87,128,2,206.61,251520,13183.42955
2.37,17,"Vocational",1982,68.92,120,1,1171.64,237840,13240.4940080952
2.16,8,"Vocational",1970,65.76,126,2,526.08,248220,13218.6910880952
2.58,39,"Vocational",1984,67.1,124,1,2616.9,246016,13256.691302381
2.96,68,"Vocational",1983,69.46,124,1,4723.28,245892,13289.2828095238
2.46,3,"Vocational",1962,68.42,126,1,205.26,247212,13245.5876214286
3.09,2,"Vocational",1977,68.25,122,1,136.5,241194,13306.7873014286
2.03,17,"Vocational",1980,66.63,121,0,1132.71,239580,13205.5203661905
2.9,27,"Vocational",2005,68.77,120,0,1856.79,240600,13286.66615
2.63,5,"Vocational",2008,68.11,121,1,340.55,242968,13259.1249761905
2.33,7,"Vocational",1964,67.92,123,0,475.44,241572,13235.1449964286
2.76,16,"Vocational",1967,64.44,121,2,1031.04,238007,13275.2990795238
2.08,19,"Vocational",2012,70.19,124,0,1333.61,249488,13213.174197619
2.22,7,"Vocational",1968,65.44,122,2,458.08,240096,13222.2729666666
2.32,12,"Vocational",2012,65.96,121,2,791.52,243452,13229.9997095238
2.47,31,"Vocational",1996,65.16,120,1,2019.96,239520,13249.3463417233
2.41,4,"Vocational",2001,68.01,121,2,272.04,242121,13245.7259857143
2.37,20,"Vocational",1983,66.97,122,1,1339.4,241926,13240.9563809524
2.41,24,"Vocational",1965,64.01,120,0,1536.24,235800,13234.5008119048
2.34,6,"Vocational",1980,68.56,121,0,411.36,239580,13234.9501154762
2.54,14,"Vocational",1986,73.48,123,0,1028.72,244278,13251.9900261905
2.97,61,"Vocational",2007,71.53,121,1,4363.33,242847,13290.7590142857
2.82,4,"Vocational",1973,67.47,121,2,269.88,238733,13280.4091
2.25,3,"Vocational",1998,68.58,121,1,205.74,241758,13226.1693409524
2.42,8,"Vocational",2004,66.92,121,1,535.36,242484,13247.5304008503
2.12,17,"Vocational",1979,68.27,120,2,1160.59,237480,13222.6902761905
3,6,"Vocational",1977,72.91,123,1,437.46,243171,13295.8134761905
3.06,4,"Vocational",1983,66.23,124,1,264.92,245892,13303.1199095238
2.7,1,"Vocational",2002,66.83,123,0,66.83,246246,13271.2476404762
2.13,32,"Vocational",1966,73.11,121,3,2339.52,237886,13226.2494595238
2.91,21,"Vocational",2001,64.84,121,3,1361.64,242121,13286.9479619048
2.91,17,"Vocational",1993,68.24,120,0,1160.08,239160,13288.2014119048
2.38,23,"Vocational",1994,71.44,122,0,1643.12,243268,13238.8603880952
2.89,35,"Vocational",1976,66.38,121,0,2323.3,239096,13285.9641976191
2.2,13,"Vocational",1994,69.41,121,1,902.33,241274,13220.8471095238
2.66,5,"Vocational",1984,71.93,120,0,359.65,238080,13264.6882772109
2.62,6,"Vocational",2008,64.42,122,2,386.52,244976,13263.2999119048
2.37,16,"Vocational",1963,69.79,121,1,1116.64,237523,13234.6407761905
1.71,17,"Vocational",2015,68.33,120,1,1161.61,241800,13175.3131238096
2.04,5,"Vocational",2010,65.18,122,1,325.9,245220,13206.0584642857
2.79,17,"Vocational",2013,70.96,123,4,1206.32,247599,13275.6702071429
2.1,37,"Vocational",2012,66.36,121,0,2455.32,243452,13211.6250190476
2.37,6,"Vocational",1997,71.31,120,0,427.86,239640,13237.8053142857
2.94,15,"Vocational",1975,69.41,125,1,1041.15,246875,13291.8413285714
2.8,49,"Vocational",1998,69.93,120,0,3426.57,239760,13281.9360428572
2.32,8,"Vocational",1964,71.8,120,2,574.4,235680,13236.3027790476
1.96,3,"Vocational",1981,66.18,120,2,198.54,237720,13200.9138238095
1.72,25,"Vocational",1994,65.85,122,0,1646.25,243268,13170.5364071429
2.25,29,"Vocational",1984,70.69,121,1,2050.01,240064,13224.7248702381
2.35,3,"Vocational",1996,67.02,126,5,201.06,251496,13238.4601571429
2.47,54,"Vocational",1966,67.69,122,0,3655.26,239852,13247.3516595238
2.91,18,"Vocational",1964,72.35,121,0,1302.3,237644,13288.2340571429
2.43,98,"Vocational",2002,66.9,122,0,6556.2,244244,13239.2696133928
3.53,25,"Vocational",1994,64.48,121,2,1612,241274,13346.158077551
2.53,26,"Vocational",2011,69.39,120,1,1804.14,241320,13252.3312329932
1.92,19,"Vocational",2013,70.78,120,0,1344.82,241560,13197.4971404762
2.08,10,"Vocational",1978,63.97,123,1,639.7,243294,13211.6931976191
2.57,36,"Vocational",1980,66.9,122,2,2408.4,241560,13259.5663809524
2.84,31,"Vocational",1994,68.32,120,1,2117.92,239280,13286.2540642857
2.75,8,"Vocational",1969,68.58,121,1,548.64,238249,13272.6602303742
2.59,17,"Vocational",1984,69.57,121,0,1182.69,240064,13261.9074609144
2.71,8,"Vocational",2008,64.39,120,0,515.12,240960,13259.3192617263
2.37,10,"Vocational",2008,67.97,121,1,679.7,242968,13239.404925
2.29,3,"Vocational",1984,70.04,123,0,210.12,244032,13229.3117857143
2.2,9,"Vocational",2012,72.68,122,0,654.12,245464,13220.2756095238
2.09,3,"Vocational",2015,67.97,122,3,203.91,245830,13212.5902738095
3.87,56,"Vocational",2011,66.51,123,2,3724.56,247353,13354.7308261905
2.68,30,"Vocational",1994,66.16,126,1,1984.8,251244,13265.5662214286
3.5,5,"Vocational",1966,66.35,121,1,331.75,237886,13344.5563285714
2.88,18,"Vocational",2008,70.15,122,0,1262.7,244976,13285.3070262925
2.45,6,"Vocational",2010,67.96,121,0,407.76,243210,13247.3230297619
2.44,8,"Vocational",1987,69.11,121,0,552.88,240427,13248.5516090136
2.47,56,"Vocational",1970,69.85,126,1,3911.6,248220,13241.7369
2.28,7,"Vocational",1999,68.87,125,1,482.09,249875,13227.2355166667
2.05,12,"Vocational",2006,63.7,120,1,764.4,240720,13214.3173904762
2.86,10,"Vocational",1975,68.22,121,4,682.2,238975,13287.0424238095
2.68,0,"Vocational",1976,67.91,124,1,0,245024,13265.1557127551
2.53,9,"Vocational",1984,63.95,122,3,575.55,242048,13251.7973988095
2.66,5,"Vocational",1997,67.69,122,0,338.45,243634,13266.089122479
2.45,38,"Vocational",1963,70.14,122,2,2665.32,239486,13243.5274833333
2.74,9,"Vocational",1977,69.75,124,0,627.75,245148,13269.4823838095
2.74,57,"Vocational",1985,68.49,121,1,3903.93,240185,13273.8784857143
2.49,55,"Vocational",1994,68.1,121,0,3745.5,241274,13245.59679986
2.21,11,"Vocational",1970,66.31,121,3,729.41,238370,13225.555502381
2.44,14,"Vocational",2013,69.99,121,0,979.86,243573,13245.0830452381
2.28,4,"Vocational",1992,67.08,121,1,268.32,241032,13228.9588790476
2.92,29,"Vocational",2008,67.81,122,0,1966.49,244976,13289.3465809524
2.44,2,"Vocational",2004,63.73,121,0,127.46,242484,13243.3371738095
2.21,76,"Vocational",1964,67.86,122,1,5157.36,239608,13221.8710916667
2.39,10,"Vocational",2003,64.7,123,0,647,246369,13238.2339678571
2.43,44,"Vocational",1973,66.67,120,2,2933.48,236760,13244.7966392857
2.48,13,"Vocational",1977,64.33,121,2,836.29,239217,13251.4991904762
2.06,41,"Vocational",2013,68.56,120,1,2810.96,241560,13209.0029666667
3,1,"Vocational",1962,67.9,121,0,67.9,237402,13293.5841260823
2.23,16,"Vocational",2015,69.48,120,1,1111.68,241800,13225.9972153742
3.27,1,"Vocational",1963,64.35,120,2,64.35,235560,13304.1293108844
2.31,23,"Vocational",1975,67.59,127,1,1554.57,250825,13227.6493309524
2.39,53,"Vocational",2007,66.99,121,6,3550.47,242847,13240.2466666666
2.78,11,"Vocational",1961,73.46,124,1,808.06,243164,13276.7512559524
3.05,54,"Vocational",1981,70.16,121,0,3788.64,239701,13297.5511714286
3.16,28,"Vocational",1975,67.52,120,0,1890.56,237000,13314.9074365306
1.72,3,"Vocational",1977,69.48,123,0,208.44,243171,13174.8880104762
2.68,9,"Vocational",1974,68.64,120,2,617.76,236880,13267.6357491157
2.1,19,"Vocational",2014,67.38,122,1,1280.22,245708,13211.5490333333
1.83,14,"Vocational",1967,68.74,122,0,962.36,239974,13189.5231986395
2.61,18,"Vocational",1965,68.67,123,0,1236.06,241695,13262.2591254082
2.83,9,"Vocational",1986,71.45,121,3,643.05,240306,13283.2746161905
2.32,3,"Vocational",1980,66.61,123,0,199.83,243540,13232.3487964286
1.72,14,"Vocational",1993,66.71,122,0,933.94,243146,13173.4750309524
2.08,1,"Vocational",1963,66.61,125,1,66.61,245375,13211.9771428571
1.82,55,"Vocational",2005,65.95,120,3,3627.25,240600,13195.681102381
2.47,47,"Vocational",1968,71.43,122,0,3357.21,240096,13244.5719238095
2.13,10,"Vocational",2000,68.06,120,2,680.6,240000,13217.8580392857
2.11,18,"Vocational",2004,63.82,121,2,1148.76,242484,13217.478282381
2.53,5,"Vocational",2013,66.1,121,0,330.5,243573,13248.7365193838
2.57,21,"Vocational",2007,66.34,121,3,1393.14,242847,13256.7877523809
2.96,4,"Vocational",2015,68.54,121,4,274.16,243815,13292.9542690476
3.45,52,"Vocational",2012,67.68,121,1,3519.36,243452,13335.4893428572
3.25,21,"Vocational",2001,67.01,125,3,1407.21,250125,13318.0587523809
2.04,10,"Vocational",1981,65.97,120,2,659.7,237720,13211.8136231292
1.63,4,"Vocational",1987,67.41,125,1,269.64,248375,13165.6288095238
2.14,4,"Vocational",1988,69.5,120,1,278,238560,13218.2337678571
2.44,4,"Vocational",1978,66.88,122,1,267.52,241316,13248.7060547619
2.98,1,"Vocational",2009,65.75,120,2,65.75,241080,13295.3929947619
2.97,12,"Vocational",1987,69.21,120,1,830.52,238440,13293.8270866667
2.34,28,"Vocational",1981,68.17,122,0,1908.76,241682,13236.3066369047
2.82,26,"Vocational",1992,67.09,120,1,1744.34,239040,13285.091297483
2.57,27,"Vocational",1998,68.52,122,1,1850.04,243756,13255.4285848485
2.93,124,"Vocational",2011,69.62,123,5,8632.88,247353,13277.0183571428
2.82,99,"Vocational",1992,66.11,121,1,6544.89,241032,13271.9805638528
2.09,110,"Vocational",1975,69.38,122,0,7631.8,240950,13230.18715
2.6,15,"Vocational",1996,66.89,121,0,1003.35,241516,13256.0986105358
3.2,26,"Vocational",2000,66.83,120,2,1737.58,240000,13314.9548819047
3.28,12,"Vocational",1982,68.68,121,0,824.16,239822,13326.6004928571
2.25,30,"Vocational",2005,65.07,122,0,1952.1,244610,13227.0257261905
2.5,17,"Vocational",1979,70.19,121,0,1193.23,239459,13249.0023740096
1.78,4,"Vocational",2001,69.05,121,1,276.2,242121,13181.0786789116
2.74,34,"Vocational",1966,72.08,124,1,2450.72,243784,13273.5512023809
